"ln_inc_2010"
8.207038285307
7.3406734138716
8.48329167341512
8.22951111896446
8.33487159555978
8.69951474821019
7.97819671858534
6.03228651721418
8.13642071971704
7.55834282389366
7.71868549519847
8.25149000445361
7.68094520477572
6.00388706710654
8.35467426191846
8.58173174307139
9.25116239774644
9.02801877611973
8.11172805889401
8.90018546586695
7.60090245954208
8.13153071060425
8.51719319141624
6.21460809842219
7.20290939656302
7.97819671858534
8.03376651544478
8.48329167341512
7.41858087833406
8.54998298273721
3.87120101090789
8.207038285307
6.03228651721418
6.72543369777412
6.21460809842219
6.14561520513697
8.90018546586695
7.91935619066062
8.51719319141624
7.60090245954208
7.3132203870903
7.25606194452792
7.97819671858534
7.1954373819515
8.80487523945396
6.98779802421577
6.56291476396798
8.11172805889401
7.25606194452792
7.60090245954208
7.82404601085629
8.18404872217694
5.92692602597041
7.25606194452792
7.82404601085629
8.5972358690417
8.37409238533566
7.75505310449211
7.97819671858534
7.97819671858534
8.5972358690417
8.90018546586695
8.87719590273689
7.25606194452792
7.79014449285518
7.68094520477572
7.85683580217726
6.36875874337222
6.72543369777412
8.67134389914528
7.91935619066062
7.34061933488483
7.82404601085629
8.37409238533566
7.89319886954461
8.207038285307
8.51719319141624
8.53372252538589
8.48329167341512
8.33487159555978
8.44820028505205
7.25606194452792
7.490901541617
8.74033674273045
4.0223710398227
8.12661667174856
7.91935619066062
7.51389110474706
7.68094520477572
8.51719319141624
6.53910417341122
8.09661442071217
5.36285586384375
6.21460809842219
8.37409238533566
5.11599584027166
9.00781608793486
8.6569551337914
8.25149000445361
8.37409238533566
6.98779802421577
7.79014449285518
7.75505310449211
7.64172441499983
7.64172441499983
6.90775527898214
8.33746826046955
8.11172805889401
6.03228651721418
8.77955745588373
8.64235630564782
8.51719319141624
8.36443039893907
8.06043481461954
7.61480536471107
6.50229020139155
8.79229650638426
8.27299625168212
7.71868549519847
7.99939892565059
8.06043481461954
8.06043481461954
7.75505310449211
7.60090245954208
5.33913933665423
8.35467426191846
7.13089883029635
7.97819671858534
7.97819671858534
8.33487159555978
6.90775527898214
7.13089883029635
7.82404601085629
8.5972358690417
8.9226582995244
7.68094520477572
7.75505310449211
7.97819671858534
9.29038304960164
7.13089883029635
8.43018184993797
9.32812340763257
8.5972358690417
8.1605182474775
8.83593778931984
7.36728763405959
8.64235630564782
8.64235630564782
9.36449107970523
7.82404601085629
8.67134389914528
7.74102661976631
8.54998298273721
7.51389110474706
9.141347465612
7.41858087833406
7.87600571888312
8.87719590273689
7.70323339063954
7.22620901010067
7.68094520477572
8.22951111896446
7.75505310449211
6.03228651721418
7.51389110474706
9.29038304960164
7.02553831463852
8.67134389914528
6.51248799585042
7.68094520477572
5.52146091786225
8.44820028505205
6.50229020139155
6.36875874337222
7.51389110474706
5.52146091786225
9.22686970594584
8.13642071971704
7.3132203870903
8.11172805889401
8.11172805889401
6.98779802421577
7.75505310449211
8.19560956728878
9.05757757949901
7.60090245954208
8.37409238533566
8.33487159555978
7.13089883029635
8.41183267575841
7.60090245954208
8.90745443714932
8.08641027532378
7.36728763405959
8.03376651544478
8.80487523945396
8.1605182474775
1.7635886195092
5.52146091786225
7.88858456251144
8.51719319141624
6.03228651721418
8.91148497698105
8.18404872217694
7.60090245954208
6.98779802421577
8.50038603999604
7.51389110474706
5.7037824746562
8.34170821188127
8.97672550023547
8.64235630564782
7.75505310449211
7.75505310449211
8.54998298273721
8.30441244727288
7.97819671858534
8.86549990866239
7.82404601085629
7.3132203870903
9.29038304960164
7.64172441499983
7.79014449285518
8.41183267575841
8.68552847872665
6.03228651721418
8.1605182474775
8.31466890737492
7.41858087833406
8.18404872217694
7.13089883029635
8.88875674784872
7.51389110474706
7.51389110474706
8.33487159555978
6.50229020139155
8.06043481461954
8.37409238533566
8.23615566168312
8.35467426191846
5.8091430208316
7.41858087833406
7.91935619066062
8.51719319141624
7.25606194452792
8.37699194846114
9.45720044990771
6.90775527898214
8.10167774745457
6.98779802421577
4.06617366345713
8.37409238533566
4.42284865971171
6.03228651721418
7.25606194452792
6.03228651721418
7.52730079136134
8.93645160025263
8.19243211072304
8.11172805889401
7.75505310449211
7.81399567500279
4.19970503973295
8.44820028505205
8.88875674784872
5.11599584027166
9.02801877611973
8.91148497698105
6.98779802421577
4.42284865971171
5.52146091786225
9.12332903049792
8.11172805889401
8.07090608878782
7.88231491898027
5.52146091786225
8.22951111896446
7.87283617502572
6.72543369777412
8.22951111896446
8.95544812234739
7.82404601085629
4.51815878125521
8.13642071971704
8.86549990866239
8.39314050589484
8.64235630564782
7.85683580217726
7.89729647259588
8.50038603999604
7.41858087833406
8.74033674273045
8.69951474821019
8.43018184993797
8.33487159555978
7.36728763405959
6.98779802421577
8.18404872217694
8.15655805856962
8.86549990866239
7.41858087833406
8.80487523945396
8.43018184993797
7.41858087833406
7.13089883029635
8.39314050589484
8.22951111896446
7.67863484572941
8.94463718501356
7.85683580217726
8.11172805889401
7.51389110474706
7.88858456251144
8.67134389914528
7.60713300929272
7.64172441499983
8.69951474821019
8.63290002812353
7.64172441499983
7.51389110474706
8.11172805889401
8.32482129876878
6.03228651721418
8.22951111896446
9.12332903049792
5.22035582507832
3.50655785917301
8.88875674784872
8.18404872217694
8.9226582995244
8.29404964010203
7.8681267212398
